time,value
2025-05-19T08:38:52.186154875Z,false
2025-05-19T08:38:54.645663505Z,true
2025-05-19T08:39:01.691141853Z,false
2025-05-19T08:39:08.190232944Z,true
2025-05-19T08:39:23.170238157Z,false
2025-05-19T08:39:26.175413976Z,true
2025-05-19T08:39:42.675486112Z,false
2025-05-19T08:39:48.675623337Z,true
2025-05-19T08:39:52.73740402Z,false
2025-05-19T08:41:22.343761164Z,false
2025-05-19T08:42:03.803592077Z,true
2025-05-19T08:42:10.243268879Z,false
2025-05-19T08:42:26.643491709Z,true
2025-05-19T08:42:27.132354559Z,false
2025-05-19T08:43:25.323588689Z,false
2025-05-19T08:43:31.803463367Z,true
2025-05-19T08:43:32.283181935Z,false
2025-05-19T08:43:44.222947621Z,true
2025-05-19T08:43:44.703016931Z,false
2025-05-19T08:44:07.123480459Z,true
2025-05-19T08:44:07.643630261Z,false
2025-05-19T08:50:27.823823203Z,false
2025-05-19T08:51:25.987093854Z,false
2025-05-19T08:52:10.727163534Z,true
2025-05-19T08:53:51.94531782Z,true
2025-05-19T08:53:55.113567454Z,false
2025-05-19T08:55:05.454393686Z,false
2025-05-19T08:55:11.88442052Z,true
2025-05-19T08:55:40.809282624Z,false
2025-05-19T08:56:03.364062942Z,true
2025-05-19T08:56:06.539197675Z,false
2025-05-19T08:56:16.254009645Z,true
2025-05-19T08:56:29.114660146Z,false
2025-05-19T08:57:10.99458042Z,true
2025-05-19T08:57:14.26394228Z,false
2025-05-19T08:59:32.005459639Z,false
2025-05-19T09:03:59.873106316Z,true
2025-05-19T09:04:35.302632278Z,false
2025-05-19T09:04:55.528900747Z,true
2025-05-19T09:05:23.272685792Z,false
2025-05-19T09:05:23.554191838Z,true
2025-05-19T09:06:34.26837Z,false
2025-05-19T09:06:37.479531023Z,true
2025-05-19T09:12:11.524193918Z,true
2025-05-19T09:12:14.6934579Z,false
2025-05-19T09:13:06.144827854Z,true
2025-05-19T09:13:25.463950134Z,false
2025-05-19T09:13:28.664109914Z,true
2025-05-19T09:13:41.543649116Z,false
2025-05-19T09:13:54.403475209Z,true
2025-05-19T09:17:10.303438837Z,true
2025-05-19T09:18:58.323717814Z,true
2025-05-19T09:25:00.378522831Z,false
2025-05-19T09:26:56.818889948Z,false
2025-05-19T09:26:57.318575393Z,true
2025-05-19T09:27:54.678671276Z,true
2025-05-19T09:28:02.113565742Z,false
2025-05-19T09:28:14.475850353Z,true
2025-05-19T09:28:24.964093205Z,false
2025-05-19T09:29:18.808976263Z,true
2025-05-19T09:29:27.739267774Z,false
2025-05-19T09:29:34.183630746Z,true
2025-05-19T09:29:42.603494058Z,false
2025-05-19T09:31:15.588630434Z,false
2025-05-19T09:32:18.983665497Z,false
2025-05-19T09:32:19.52448639Z,true
2025-05-19T09:32:26.423377292Z,false
2025-05-19T09:32:26.943737166Z,true
2025-05-19T09:32:36.853876335Z,false
2025-05-19T09:35:32.81363191Z,false
2025-05-19T09:35:33.333078881Z,true
2025-05-19T09:35:40.243090495Z,false
2025-05-19T09:36:16.638591622Z,false
2025-05-19T09:36:23.078577889Z,true
2025-05-19T09:36:29.023360603Z,false
2025-05-19T09:37:05.103467529Z,true
2025-05-19T09:37:14.023021984Z,false
2025-05-19T09:38:44.308574909Z,false
2025-05-19T09:38:50.794459845Z,true
2025-05-19T09:39:00.16386063Z,false
2025-05-19T09:39:30.315014909Z,true
2025-05-19T09:39:38.748326083Z,false
2025-05-19T09:39:39.258262276Z,true
2025-05-19T09:39:45.183136999Z,false
2025-05-19T09:39:45.693715391Z,true
2025-05-19T09:39:54.343950817Z,false
2025-05-19T09:39:54.624995672Z,true
2025-05-19T09:40:09.563139216Z,false
2025-05-19T09:40:10.052943295Z,true
2025-05-19T09:40:16.493529494Z,false
2025-05-19T09:44:45.587045071Z,false
2025-05-19T09:44:53.277360793Z,true
2025-05-19T09:45:09.787322396Z,false
2025-05-19T09:45:41.502700909Z,true
2025-05-19T09:46:43.284057566Z,true
2025-05-19T09:46:46.978783676Z,false
2025-05-19T09:48:51.446386887Z,false
2025-05-19T09:49:02.13146038Z,true
2025-05-19T09:49:05.831946491Z,false
2025-05-19T09:49:13.581078943Z,true
2025-05-19T09:49:14.056647225Z,false
2025-05-19T09:49:17.423034476Z,true
2025-05-19T09:49:17.776249118Z,false
2025-05-19T09:49:47.290362031Z,false
2025-05-19T09:50:00.045359244Z,true
2025-05-19T09:50:03.750347846Z,false
2025-05-19T09:50:09.955213383Z,true
2025-05-19T09:50:16.889579213Z,false
2025-05-19T09:50:41.16497343Z,true
2025-05-19T09:51:07.345108005Z,false
2025-05-19T09:51:43.042893203Z,false
